Código,Posto,Mês/Ano,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Acumulado
269,Igarassu (Bar.Catucá),jan/2021,"4,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",-,-,-,-,-,-,-,-,-,"0,0","0,0","0,0","0,0","0,0","0,4","0,0","5,3","1,2","13,6","0,0","0,0","0,0","893,2"
294,Igarassu (Usina São José),jan/2021,"0,0","0,0","0,0","0,6","0,0","0,0","0,0","0,0","0,8","0,0","2,1","0,0","0,0","2,3","0,0","0,0","1,0","0,0","0,8","0,0","2,0","0,0","0,0","0,2","2,1","0,0","3,5","11,0","0,2","0,0","0,0","1392,8"
387,Ipojuca,jan/2021,"19,0","0,0","0,0","0,0","2,0","0,0","0,0","0,0","0,0","0,0","0,3","0,0","2,5","1,9","0,0","0,0","0,0","0,7","0,0","0,0","3,3","2,1","0,0","2,8","0,0","0,0","15,6","6,8","0,0","0,0","0,0","2431,6"
602,Ipojuca (Suape) - PCD,jan/2021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"101,2"
524,Itamaracá,jan/2021,"1,6","0,0","0,0","0,0","1,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,4","0,0","0,0","0,0","0,3","0,0","4,2","0,7","0,3","0,2","0,0","1,3","0,0","6,1","0,4","0,0","0,0","0,0","1817,1"
520,Itapissuma,jan/2021,"1,5","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","3,5","0,0","0,0","0,3","0,0","0,0","0,0","0,0","0,0","3,0","0,6","0,2","1,2","1,5","1,8","0,0","5,0","0,3","0,0","0,0","0,0","1573,1"
604,Jaboatão (Cidade da Copa) - PCD,jan/2021,"4,6","1,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","11,6","0,0","5,6","3,0","0,0","0,0","0,0","1,2","6,0","1,2","2,4","1,8","1,2","0,6","0,0","0,0","7,6","2,2","0,0","0,0","0,0","1060,4"
202,Jaboatão dos Guararapes,jan/2021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,0"
268,Jaboatão dos Guararapes (Bar.Duas Unas),jan/2021,"14,4","0,0","0,0","0,0","0,5","0,0","0,0","0,0","0,3","0,0","0,8","0,6","1,2","3,7","0,7","0,0","1,1","1,9","1,2","0,0","17,5","1,5","0,5","0,9","0,7","0,0","4,7","12,7","0,0","0,0","0,0","2226,8"
205,Moreno,jan/2021,"14,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,5","0,0","0,7","0,0","0,4","4,1","0,0","0,0","1,3","2,0","1,5","2,0","17,1","1,0","0,7","0,0","0,0","0,0","5,0","12,9","4,3","0,0","0,0","2066,7"
199,Olinda,jan/2021,"3,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,4","1,2","1,3","0,4","14,5","0,0","5,5","0,0","0,0","0,0","10,3","13,7","0,0","0,0","0,0","2004,4"
551,Olinda (Academia Santa Gertrudes),jan/2021,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,3","0,0","0,0","0,0","1,7","2,0","0,0","2,4","0,0","0,0","0,0","2,1","0,0","26,1","1,9","0,0","0,0","0,0","2122,3"
209,Olinda (Alto da Bondade),jan/2021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
451,Paulista,jan/2021,"0,0","0,0","0,0","0,0","2,2","0,0","0,0","0,0","0,0","0,0","1,0","0,0","1,4","0,6","0,0","0,0","0,0","3,0","3,4","2,4","0,2","0,4","1,4","2,4","0,8","0,0","20,1","2,4","0,0","0,0","0,2","2008,2"
265,Recife (Alto da Brasileira),jan/2021,"5,3","0,0","0,0","2,4","0,0","0,0","0,0","0,4","0,0",-,"1,9","1,4","0,7","0,0","0,2","0,0","0,4","2,9","19,2","1,1","0,0","4,1","0,2","1,3","2,0","2,1","0,9","11,0","0,0","0,0","0,0","1966,8"
196,Recife (Codecipe / Santo Amaro),jan/2021,"2,2","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,2","0,1","0,0","0,0","0,0","5,9","6,8","2,2","0,1","0,0","2,5","0,0","0,0","0,0","17,5","5,8","0,0","0,0","0,0","2404,4"
30,Recife (Várzea),jan/2021,"2,8","0,0","0,0","2,0","0,0","0,2","0,0","0,0","0,0","0,0","3,0","0,8","3,4","6,8","0,0","0,0","0,4","1,6","13,4","0,0","2,2","2,6","3,2","0,2","1,2","0,0","7,0","3,0","0,4","0,0","0,0","2258,2"
267,São Lourenço da Mata (Tapacurá),jan/2021,"8,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,7","2,3","3,2","0,0","0,0","0,0","0,8","0,0","2,3","4,5","0,0","0,0","0,0","1227,8"
198,Abreu e Lima,fev/2021,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","4,1","11,0","5,0","1,5","0,0","0,0","0,0","0,0","0,0",-,"0,0","0,0","0,0","47,6","9,2","19,0",-,-,-,"1916,3"
309,Araçoiaba (Granja Cristo Redentor),fev/2021,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","3,2","12,7","3,9","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","9,3","4,9","5,0",-,-,-,"1253,3"
301,Cabo,fev/2021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,0"
490,Cabo (Barragem de Gurjaú),fev/2021,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,2","0,7","0,0","1,4","2,6","60,5","37,2","5,3","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","19,9","0,0","51,8",-,-,-,"2461,4"
491,Cabo (Barragem de Suape),fev/2021,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,5","16,2","87,5","0,0","0,0","0,0","0,0","0,4","0,0","0,0","0,0","2,5","5,0","1,1","3,8",-,-,-,"2506,3"
603,Cabo (Pirapama),fev/2021,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,3","0,1","12,6","116,3","14,3","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","10,0","0,3","28,5",-,-,-,"2482,0"
201,Camaragibe,fev/2021,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","89,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","61,6","6,1","13,7",-,-,-,"2090,4"
28,Goiana (Itapirema - IPA),fev/2021,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,2","0,2","20,4","1,0","6,4","1,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","3,8","0,0","81,6","0,2","1,0",-,-,-,"1161,9"
487,Goiana - PCD,fev/2021,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,8","0,0","5,0","2,4","1,8","6,2","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","2,8","26,4","4,6",-,-,-,"576,6"
100,Igarassu,fev/2021,"0,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,2","3,5","0,0","20,0","10,2","0,1","3,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,2","0,0","24,0","4,1","0,8",-,-,-,"1816,3"
269,Igarassu (Bar.Catucá),fev/2021,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",-,-,-,-,-,-,-,-,-,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","14,7","0,0","4,6",-,-,-,"893,2"
294,Igarassu (Usina São José),fev/2021,"0,0","0,0","0,0","1,3","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","3,0","0,0","31,1","10,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","32,5","0,0","11,0",-,-,-,"1392,8"
387,Ipojuca,fev/2021,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","5,9","27,1","23,7","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,2","9,0","6,6","0,0","13,5",-,-,-,"2431,6"
602,Ipojuca (Suape) - PCD,fev/2021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"101,2"
524,Itamaracá,fev/2021,"0,0","0,0","0,0","0,0","0,8","0,0","0,0","0,0","0,0","0,0","0,6","0,0","14,7","1,7","0,0","0,9","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","10,0","18,0","22,0",-,-,-,"1817,1"
520,Itapissuma,fev/2021,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","9,5","1,5","3,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,5","18,0","22,0",-,-,-,"1573,1"
604,Jaboatão (Cidade da Copa) - PCD,fev/2021,"0,0","0,0","0,0","0,2","0,0","0,0","0,0","0,0","0,0","1,4","0,8","0,0","3,8","16,4","63,2","6,8","0,0","0,0","0,0","0,0","0,2","0,2","0,0","3,6","1,6","5,6","2,4","5,4",-,-,-,"1060,4"
202,Jaboatão dos Guararapes,fev/2021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,0"
268,Jaboatão dos Guararapes (Bar.Duas Unas),fev/2021,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,1","2,0","33,0","21,9","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,8","0,0","0,0","0,5","50,7",-,-,-,"2226,8"
205,Moreno,fev/2021,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,1","34,2","22,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","3,1","0,0","1,0","51,2",-,-,-,"2066,7"
199,Olinda,fev/2021,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","4,3","9,7","0,0","0,3","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","25,5","6,9","16,6",-,-,-,"2004,4"
551,Olinda (Academia Santa Gertrudes),fev/2021,"0,0","0,0","0,0","0,0","1,9","0,0","0,0","0,0","0,0","0,0","0,0","0,4","0,0","14,4","0,0","0,0","0,0","0,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0","104,9",-,-,-,-,-,"2122,3"
209,Olinda (Alto da Bondade),fev/2021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,0","0,0","0,0","0,0","0,0",-,-,-,"0,0"
451,Paulista,fev/2021,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","33,7","0,6","0,0","0,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","37,2","18,9","5,3",-,-,-,"2008,2"
265,Recife (Alto da Brasileira),fev/2021,"0,0","0,0","0,0","0,0","3,4","0,0","0,0","0,0","0,0",-,"0,5","0,0","2,9","2,0","38,5",-,-,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,6","16,7","2,7","29,7",-,-,-,"1966,8"
196,Recife (Codecipe / Santo Amaro),fev/2021,"0,0","0,0","0,0","0,0","2,0","0,0","0,0","0,0","0,0","0,8","0,0","0,0","9,0","6,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","81,0","7,0","2,6",-,-,-,"2404,4"
30,Recife (Várzea),fev/2021,"0,0","0,0","0,2","0,8","0,2","0,0","0,0","0,0","0,0","1,2","0,0","0,2","4,0","24,0","54,4","6,0","0,0","0,0","0,0","0,0","0,0","0,8","0,0","1,4","1,4","7,6","14,8","3,0",-,-,-,"2258,2"
267,São Lourenço da Mata (Tapacurá),fev/2021,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","5,1","1,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,7","0,0","7,1",-,-,-,"1227,8"
198,Abreu e Lima,mar/2021,"29,0","15,9","0,5","0,0","0,8","0,0","0,0","3,8","0,0","0,0","0,0","3,0","0,0","0,0","0,0","0,0","9,5","1,5","7,7","0,0","0,0","0,0","0,0","17,1","15,2","1,6","1,5","1,2","3,3","6,5","0,0","1916,3"
309,Araçoiaba (Granja Cristo Redentor),mar/2021,"8,5","27,4","1,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","14,5","10,5","0,0","10,5","0,0","0,0","5,6","19,7","0,0","0,0","45,7","0,0","0,0","0,0","1253,3"
301,Cabo,mar/2021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,0"
490,Cabo (Barragem de Gurjaú),mar/2021,"54,0","40,0","0,0","2,7","1,5","0,0","0,0","0,0","0,5","0,0","0,0","0,0","6,2","5,6","0,0","0,0","4,3","1,4","19,2","3,9","1,6","1,7","0,0","8,5","33,8","0,9","2,0","41,8","0,0","4,8","14,8","2461,4"
491,Cabo (Barragem de Suape),mar/2021,"27,0","102,4","3,8","3,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,1","0,4","0,0","0,0","0,0","0,0","1,6","5,2","3,5","0,8","1,3","0,0","9,0","34,0","2,6","7,6","25,2","28,0","9,0","4,4","2506,3"
603,Cabo (Pirapama),mar/2021,"20,0","68,8","3,2","5,3","3,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,7","4,1","0,5","0,4","0,4","0,0","2,0","6,0","5,7","1,8","2,6","23,0","27,3","6,2","7,2","76,6","1,3","11,8","6,3","2482,0"
201,Camaragibe,mar/2021,"10,3","72,3","2,0","3,1","2,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,4","0,5","0,0","0,0","11,6","16,4","0,0","19,7","4,9","5,3","7,0","2,0","2090,4"
28,Goiana (Itapirema - IPA),mar/2021,"16,0","8,6","3,2","1,2","1,8","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,2","0,0","0,0","0,0","0,0","0,4","4,8","0,0","1,8","0,0","0,0","2,2","9,2","0,0","2,0","16,7","5,3","17,2","0,0","1161,9"
487,Goiana - PCD,mar/2021,"13,4","20,0","0,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,0","0,0","0,0","0,0","1,6","1,4","2,0","1,4","0,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,2","1,6","4,0","576,6"
100,Igarassu,mar/2021,"11,5","32,5","2,3","1,7","3,3","0,0","0,0","0,0","0,0","0,0","2,1","0,0","0,0","0,0","0,0","0,0","3,8","0,0","10,4","0,0","8,4","0,0","0,0","2,7","15,7","0,0","15,0","11,3","3,0","0,4","0,6","1816,3"
269,Igarassu (Bar.Catucá),mar/2021,"16,2","45,0","1,1","0,7","0,0","0,0","0,0","0,0","0,0",-,-,-,-,-,-,-,-,-,"8,8","1,0","5,2","0,0","0,0","7,8","19,4","0,0","4,8","28,2","23,0","0,0","0,0","893,2"
294,Igarassu (Usina São José),mar/2021,"27,5","24,7","0,5","0,9","2,3","0,0","0,0","0,0","0,0","0,0","0,0","4,0","0,5","0,0","0,0","0,2","4,6","0,0","1,0","0,0","5,0","0,0","0,0","3,4","21,4","0,0","10,2","0,0","26,6","1,0","0,0","1392,8"
387,Ipojuca,mar/2021,"19,0","67,3","2,9","3,5","1,5","0,0","0,0","0,0","0,0","0,0","0,0","0,5","0,0","0,0","0,0","0,0","0,0","0,0","4,9","7,3","2,3","2,7","0,0","19,8","24,7","4,5","12,4","61,5","7,4","4,3","13,6","2431,6"
602,Ipojuca (Suape) - PCD,mar/2021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"101,2"
524,Itamaracá,mar/2021,"8,2","17,9","0,2","0,2","1,9","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,1","2,9","0,4","5,7","0,0","1,6","8,4","6,8","0,0","2,8","5,6","2,0","0,4","0,0","1817,1"
520,Itapissuma,mar/2021,"8,2","16,5","0,0","0,3","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,2","0,5","4,7","0,0","1,0","8,5","9,5","0,0","4,4","6,5","3,0","3,2","0,0","1573,1"
604,Jaboatão (Cidade da Copa) - PCD,mar/2021,"23,6","28,4","5,6","3,4","0,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","5,4","0,0","0,0","0,2","1,2","0,0","32,0","3,0","3,8","0,8","0,0","22,8","4,2","0,8","21,6","22,0","32,0","9,0","0,0","1060,4"
202,Jaboatão dos Guararapes,mar/2021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,0"
268,Jaboatão dos Guararapes (Bar.Duas Unas),mar/2021,"13,2","44,0","3,1","1,8","0,0","0,0","0,0","0,0","0,2","0,0","0,0","0,0","1,7","6,2","0,0","0,0","2,0","0,0","13,6","5,0","11,5","0,0","0,7","9,8","31,7","3,5","4,3","15,7","1,7","1,5","3,0","2226,8"
205,Moreno,mar/2021,"13,7","11,2","4,1","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","13,7","5,4","0,0","0,0","0,0","11,1","28,5","3,0","4,5","15,9","4,0","3,1","1,0","2066,7"
199,Olinda,mar/2021,"9,1","9,8","1,0","0,0","0,0","1,6","0,2","0,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,2",-,"2,7","8,2","4,6","0,0","12,5","3,1","3,1","3,0","7,1",-,"2,2","0,0","2004,4"
551,Olinda (Academia Santa Gertrudes),mar/2021,-,"51,7","0,2","2,2",-,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,6","22,9","0,0","5,1","0,1","0,1","15,1","15,5","3,2","0,0","17,4","0,2","4,3","2,2","2122,3"
209,Olinda (Alto da Bondade),mar/2021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
451,Paulista,mar/2021,"17,2","29,0","0,0","1,4","0,2","0,0","0,0","0,0","3,9","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","5,9","18,8","0,2","4,7","0,0","0,6","22,5","11,5","1,0","5,7","21,3","10,8","0,6","0,0","2008,2"
265,Recife (Alto da Brasileira),mar/2021,"14,4","89,4","0,3","1,2","6,9","0,0","0,0","0,0","0,0",-,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","20,7","1,2","14,2","0,0","0,0","2,2","20,4","2,4","0,0","44,4","9,5","1,0","5,9","1966,8"
196,Recife (Codecipe / Santo Amaro),mar/2021,"11,2","103,0","0,0","1,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","7,0","1,0","35,0","0,0","12,6","0,4","0,0","23,0","13,0","2,4","0,0","11,0","4,2","0,0","0,0","2404,4"
30,Recife (Várzea),mar/2021,"10,6","57,0","0,8","3,6","1,2","0,0","0,0","0,0","0,0","0,0","2,0","0,2","0,2","0,0","0,4","0,4","0,4","0,2","18,2","7,8","15,4","0,4","7,0","15,2","11,2","0,4","4,2","47,6","8,8","6,4","3,8","2258,2"
267,São Lourenço da Mata (Tapacurá),mar/2021,"25,1","39,7","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,1","0,0","0,0","0,0","0,0","0,0","2,2","5,7","0,9","0,0","0,0","6,1","18,2","0,8","0,0","9,9","3,2","3,1","0,0","1227,8"
198,Abreu e Lima,abr/2021,"0,4","1,1","0,0","5,2","17,6","0,3","0,1","2,5","0,0","32,0","90,7","41,5","0,0","6,4","15,6","16,0","18,0","17,5","20,7","8,2","0,0","0,0","21,3","3,0","0,0","0,0","9,1","11,0","0,1","14,3",-,"1916,3"
309,Araçoiaba (Granja Cristo Redentor),abr/2021,"0,0","0,0","0,0","12,5","0,0","0,0","0,0","0,0","0,0","27,7","0,0","43,3","0,0","0,0","8,0","21,0","3,5","1,5","11,1","0,0","0,0","0,0","0,0","6,7","0,0","0,0","0,0","10,7","13,8","2,0",-,"1253,3"
301,Cabo,abr/2021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,0"
490,Cabo (Barragem de Gurjaú),abr/2021,"0,0","0,0","0,0","3,5","2,9","3,3","0,0","0,0","0,0","28,3","122,8","103,0","0,0","18,6","29,2","88,3","25,3","5,9","29,3","0,8","0,8","0,0","0,5","2,6","0,8","0,0","0,0","9,2","13,5","5,6",-,"2461,4"
491,Cabo (Barragem de Suape),abr/2021,"0,0","6,8","0,0","9,1","13,7","0,0","0,0","0,0","0,0","43,7","215,2","54,6","0,0","41,1","9,3","50,8","6,9","1,8","11,6","0,8","0,0","0,0","0,0","0,0","0,0","0,0","0,0","12,4","4,3","12,2",-,"2506,3"
603,Cabo (Pirapama),abr/2021,"0,1","0,0","0,0","3,7","4,1","2,1","0,0","0,8","1,9","47,7","117,4","122,5","0,2","20,3","6,6","105,5","34,4","1,1","8,7","0,0","1,6","0,0","1,8","4,0","4,1","0,0","0,2","17,0","6,3","13,3",-,"2482,0"
201,Camaragibe,abr/2021,"0,0","0,0","0,0","3,4","3,1","1,0","0,0","0,0","0,0","69,4","134,0","71,0","0,0","24,0","17,1","11,3","18,3","4,5","25,2","1,2","0,0","0,0","0,0","1,0","0,0","1,5","0,0","11,2","0,0","17,4",-,"2090,4"
28,Goiana (Itapirema - IPA),abr/2021,"0,0","0,0","0,0","1,4","3,8","1,6","0,0","1,2","0,2","15,0","26,7","29,4","2,5","0,6","6,6","31,2","9,8","10,4","17,4","5,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","11,2","1,8","8,5",-,"1161,9"
487,Goiana - PCD,abr/2021,"1,2","0,8","0,0","0,4","0,8","1,6","0,0","0,2","0,0","4,4","10,2","18,6","10,0","4,4","1,2","2,2","3,8","14,8","34,0","16,0","0,0","0,0","0,0","1,0","2,8","0,0","0,0","3,0","1,2","4,8",-,"576,6"
100,Igarassu,abr/2021,"0,0","0,0","0,0","10,9","0,0","3,0","0,0","1,6","0,0","65,0","95,0","24,8","0,2","2,4","20,3","12,2","19,5","23,4","26,1","0,7","0,0","0,0","0,9","5,4","4,7","0,0","8,8","4,4","4,4","2,5",-,"1816,3"
269,Igarassu (Bar.Catucá),abr/2021,"0,0","0,0","0,0","17,2","12,0","1,0","0,0","0,0","0,0",-,-,-,-,-,-,-,-,-,"5,8","0,5","0,0","0,0","2,6","0,0","0,0","0,0","0,0","9,7","2,7","3,0",-,"893,2"
294,Igarassu (Usina São José),abr/2021,"0,0","0,0","0,0","16,0","2,5","0,0","0,0","1,0","0,0","21,0","35,6","22,5","0,0","0,0","10,3","17,9","5,0","8,0","26,0","0,0","0,0","0,0","0,0","3,5","4,7","0,0","0,0","5,0","3,1","3,1",-,"1392,8"
387,Ipojuca,abr/2021,"0,0","2,0","0,0","8,2","12,7","0,0","0,0","0,0","0,0","52,5","179,1","49,5","0,0","33,5","12,1","37,3","11,3","2,5","13,3","0,0","0,0","0,0","0,0","3,2","0,0","0,0","2,4","15,6","5,1","16,0",-,"2431,6"
602,Ipojuca (Suape) - PCD,abr/2021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"101,2"
