Código,Posto,Mês/Ano,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Acumulado
100,Igarassu,nov/2022,"0,0","0,0","0,0","0,0","2,1","1,9","0,0","13,3","0,1","0,0","0,0","4,4","17,0","1,0","2,0","0,0","26,5","2,7","2,1","0,0","0,0","2,0","10,0","0,0","0,0","0,0","0,0","0,0","4,1","0,0",-,"2621,9"
269,Igarassu (Bar.Catucá),nov/2022,"0,0","0,0","0,0","0,5","0,0","3,2","0,0","0,0","0,0","0,0","0,0","0,8","27,4","2,4","0,0","1,8","3,8",-,"0,0","0,0","0,0","0,0","3,4","0,0","0,0","0,0","0,0","0,0","0,0","1,0",-,"2226,8"
294,Igarassu (Usina São José),nov/2022,"0,0","0,0","0,0","0,5","1,9","6,3","1,0","0,0","0,0","0,0","0,0","1,6","15,8","5,1","1,2","0,0","4,1","2,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",-,"2479,8"
387,Ipojuca,nov/2022,"0,0","0,0","0,0","0,0","0,2","96,5","5,4","0,2","0,9","0,0","23,3","13,7","15,1","1,4","1,7","0,7","2,7","0,5","0,0","0,6","0,2","8,8","9,2","0,0","3,5","0,0","0,0","0,0","0,0","1,5",-,"3574,8"
602,Ipojuca (Suape) - PCD,nov/2022,"0,0","0,0","0,2","1,0","0,0","41,8","5,2","0,8","0,0","0,0","6,0","10,2","27,4","0,0","0,2","1,4","1,8","0,0","0,0","0,0","0,0","7,2","6,8","5,8","0,0","0,0","0,0","0,0","1,8","14,0",-,"2783,6"
524,Itamaracá,nov/2022,"0,0","0,0","0,0","0,0","0,0","6,8","7,8","2,6","0,0","0,0","0,9","0,0","0,0","1,2","0,3","0,0","5,0","1,6","0,0","0,0","0,0","1,5","2,3","0,0","0,0","0,0","0,0","0,0","19,5","29,4",-,"2105,5"
520,Itapissuma,nov/2022,"0,0","0,0","0,0","0,0","0,0","0,0","9,2","0,2","0,0","0,0","2,1","2,4","9,5","2,4","0,3","0,5","2,1","0,0","0,8","0,0","0,0","1,0","2,6","0,0","0,0","0,0","0,0","0,0","5,4","12,5",-,"1868,2"
604,Jaboatão (Cidade da Copa) - PCD,nov/2022,"0,0","0,0","0,0","0,0","0,4","3,8","9,2","0,0","0,0","0,0","3,4","6,4","24,4","3,6","1,8","2,6","3,0","3,2","0,2","0,0","0,0","0,6","11,0","0,0","0,4","0,0","0,0","0,0","1,0","0,2",-,"3211,8"
202,Jaboatão dos Guararapes,nov/2022,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,0"
268,Jaboatão dos Guararapes (Bar.Duas Unas),nov/2022,"0,0","0,0","0,0","0,0","1,7","2,7","10,7","0,5","0,0","0,0","14,6","5,3","48,7","1,8","3,6","1,4","1,5","8,8","0,0","0,0","0,0","0,0","16,9","0,0","0,0","0,0","0,0","0,0","0,9","0,0",-,"2863,2"
205,Moreno,nov/2022,"0,0","0,0","0,0","4,1","0,0","3,0","10,9","0,3","0,0","0,0","13,9","5,7","47,9","1,0","3,9","1,7","1,3","0,0","0,0","0,0","0,0","0,0","16,9","0,0","0,0","0,0","0,0","0,0","1,0","0,0",-,"2710,8"
199,Olinda,nov/2022,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,0"
