Código,Posto,Mês/Ano,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Acumulado
28,Goiana (Itapirema - IPA),mar/2014,"2,2","0,0","0,0","0,0","0,0","2,5","0,0","2,2","0,0","6,2","2,5","8,9","18,8","16,4","8,2","0,4","3,0","0,3","8,9","29,8","0,0","0,0","0,0","0,0","0,3","0,7","0,0","0,0","1,8","0,0","0,6","1568,2"
487,Goiana - PCD,mar/2014,"1,8","0,0","0,0","0,0","0,4","2,6","0,0","2,2","0,0","6,4","2,6","9,4","14,8","21,4",-,-,"8,0","0,4",-,"29,6",-,"0,0","1,6","1,2","0,4","0,8","0,0","0,0","1,6","0,0","2,0","1481,4"
100,Igarassu,mar/2014,"0,3","0,0","0,0","0,0","0,0","4,3","1,4","0,0","3,5","2,5","3,9","10,3","3,0","13,2","0,7","0,0","7,3","6,2","17,2","50,0","0,0","0,5","0,0","0,0","0,0","12,3","0,2","15,5","2,5","0,6","1,3","1824,3"
269,Igarassu (Bar.Catucá),mar/2014,"12,7","0,0","0,0","0,0","0,0","22,4","0,0","0,0","3,8","3,2","6,4","9,4","9,2","22,2","0,0","3,0","5,1","0,0","12,6","6,0","6,2","0,0","0,0","0,0","0,0","0,0","0,0","6,2","1,0","0,0","0,0","1336,5"
294,Igarassu (Usina São José),mar/2014,"0,0","0,0","0,0","0,0","17,0","0,0","1,4","1,0","0,0","0,0","6,5","7,8","15,0","13,0","2,5","0,0","28,0","2,5","8,9","19,5","12,0","0,0","0,0","0,0","0,0","0,0","0,0","7,0","2,0","0,0","0,0","1582,0"
387,Ipojuca,mar/2014,"0,0","1,9","0,0","0,0","0,0","3,0","0,0","5,1","0,0","1,2","4,1","34,4","15,9","0,3","1,8","1,2","4,9","6,1","28,3","16,6","0,0","0,0","0,0","0,0","0,0","1,2","0,0","0,0","3,2","3,7","0,0","2329,1"
602,Ipojuca (Suape) - PCD,mar/2014,"14,8","0,0","0,0","0,0","0,0","2,2","12,8","8,0","1,2","0,0",-,"55,4","12,2","1,0","1,2","0,4","40,2","0,6","5,0","2,6","1,0","2,4","0,0","0,0","0,4","0,0","0,8","0,0","3,8","0,0",-,"1934,6"
524,Itamaracá,mar/2014,"0,0","0,0","0,0","0,0","2,6","3,7","0,0","0,0","0,0","4,8","8,3","8,6","4,3","28,8","0,0","0,0","7,7","0,0","8,6","44,3","0,0","0,0","0,0","0,0","1,6","5,4","0,0","0,0","0,0","1,3","4,0","1574,0"
520,Itapissuma,mar/2014,"0,0","3,1","0,0","4,4","0,0","6,0","0,0","0,0","0,0","0,0","6,5","17,1","9,8","21,8","8,1","0,0","18,1","0,0","8,3","31,5","0,0","1,3","0,0","0,4","0,0","6,0","0,0","0,0","1,0","0,0","3,1","1777,8"
604,Jaboatão (Cidade da Copa) - PCD,mar/2014,"21,0","0,0","0,0","0,0","0,2","27,6","0,0","1,4","0,0","1,0","12,0","10,2","74,8","2,6","0,2","0,0","23,4","0,0","10,2","56,0","2,0","0,2","1,4","0,4","2,0","3,8","0,2","0,0","0,8","1,8","0,2","2423,4"
202,Jaboatão dos Guararapes,mar/2014,"0,0","0,0","0,0","12,0","12,0","45,0","0,0","0,0","0,0","1,6","1,7","16,5","80,5","5,0","0,5","0,0","17,5","7,3","9,0","5,5","4,7","1,0","1,7","0,1","0,0","5,4","0,2","1,1","0,0","4,2","0,0","2445,0"
268,Jaboatão dos Guararapes (Bar.Duas Unas),mar/2014,"14,2","0,2","0,0","0,0","0,0","21,4","9,6","0,0","0,0","2,2","12,2","18,0","36,2","0,0","5,4","6,4","7,2","4,4","26,4","42,0","8,0","2,6","1,2","0,0","0,0","1,0","0,0","0,0","0,4","4,6","0,0","1924,0"
205,Moreno,mar/2014,"0,0","0,0","0,0","0,0","0,0","30,0","0,0","0,0","0,0","2,0","25,0","3,0","27,0","5,0","0,0","0,0","0,0","3,0","13,0","72,0","76,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","4,0","0,0","2320,3"
199,Olinda,mar/2014,"38,1","0,0","0,0","0,0","0,0","7,7","0,0","2,9","2,9","0,0","11,1","31,3","3,5","24,5","0,0","3,1","5,6","0,3","7,9","33,8","0,5","0,0","0,0","0,0","0,0","3,3","8,9","0,0","0,0","1,1","0,0","1978,4"
551,Olinda (Academia Santa Gertrudes),mar/2014,"36,1","0,0","0,0","0,0","1,5","24,4","0,0","1,2","4,8","0,0","9,0","33,7","5,1","17,3","0,5","0,0","2,7","0,1","12,6","19,3","0,0","0,0","0,3","0,0","0,0","4,0","0,0","0,3","0,0","1,1","0,0","1833,7"
209,Olinda (Alto da Bondade),mar/2014,"49,1","0,0","0,0","0,0","0,0","0,1","0,0","1,7","2,7","0,5","5,7","33,3","1,3","12,7","0,0","3,7","17,5","2,7","3,3","59,9","2,3","1,6","0,0","0,0","0,0","4,8","0,5","0,0","0,0","0,2","0,0","2062,6"
451,Paulista,mar/2014,"56,0","2,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","2,0","2,3","21,7","6,7","5,6","1,3","0,0","12,1","0,0","2,7","14,5","0,0","0,2","0,0","3,4","0,0","2,5","0,2","2,5","0,0","2,3","1,5","1911,2"
265,Recife (Alto da Brasileira),mar/2014,"15,9","0,0","0,0","0,0","0,0","0,0","0,0","0,0","8,0","0,0","8,0","14,6","5,2","0,0","0,3","0,0","22,1","1,8","11,4","34,0","0,0","0,0","2,8","3,6","0,0","0,5","0,0","0,0","0,0","0,8","1,6","2143,7"
196,Recife (Codecipe / Santo Amaro),mar/2014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"84,2"
30,Recife (Várzea),mar/2014,"33,0","0,0","0,0","0,0","0,4","43,2","0,0","0,0","3,0","1,2","5,0","5,7","49,2","6,7","1,0","0,0","37,0","0,6","9,0","43,0","0,4","0,4","2,2","0,0","0,0","3,4","0,0","5,2","1,0","1,0","0,0","2445,1"
267,São Lourenço da Mata (Tapacurá),mar/2014,"6,8","0,0","0,0","0,0","0,0","1,6","0,0","2,3","0,0","0,0","6,8","29,3","7,9","5,9","0,0","0,0","0,8","1,1","18,8","67,6","12,1","0,3","0,0","0,0","0,0","0,0","0,0","0,0","0,4","3,8","0,0","1468,4"
198,Abreu e Lima,abr/2014,"0,0","1,5","0,0",-,-,-,"51,5","0,0",-,-,-,-,-,"24,0",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1658,6"
309,Araçoiaba (Granja Cristo Redentor),abr/2014,"0,0","0,0","0,0","9,3","0,0","0,0",-,"0,0","0,0","1,4","0,0","0,0","0,0","4,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,4","1,9","0,0","0,0","0,0","0,0","0,0","1,9","38,5",-,"1160,8"
301,Cabo,abr/2014,"0,0","3,2","0,0","18,8","0,0","0,0",-,"0,0","7,9","16,0","7,5","4,2","4,0","13,6","0,0","0,0","0,1","0,0","0,0","0,0","0,0","146,0","8,0","0,0","0,0","0,0","0,0","0,0","26,0","74,4",-,"2435,0"
490,Cabo (Barragem de Gurjaú),abr/2014,"0,0","3,0","3,5","29,0","1,5","2,5","27,0","0,0","0,0","4,0","0,5","0,0","7,0","9,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","50,0","13,5","0,0","0,0","0,0","0,0","0,0","15,0","88,2",-,"2501,7"
491,Cabo (Barragem de Suape),abr/2014,"6,4","0,5","0,0","11,6","1,8","1,5","59,3","0,0","0,8","0,8","0,0","0,0","0,6","9,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","103,2","8,0","0,0","0,0","0,0","0,0","0,0","43,0","91,6",-,"2197,0"
603,Cabo (Pirapama),abr/2014,"2,4","2,9","0,0","4,6","0,4","0,8","14,1","0,0","0,0","15,0","1,0","1,3","2,8","4,7","4,2","0,5","0,7","0,8","0,0","0,0","0,0","80,0","7,3","0,0","0,0","0,0","0,0","0,0","15,4","59,5",-,"2036,7"
201,Camaragibe,abr/2014,"1,7","5,3","0,0","11,8","0,0","0,0",-,"0,0","0,0","0,0","0,0","7,1","3,8","1,6","1,6","0,0","0,0","0,0","0,0","0,0","0,0","58,4","5,5","0,0","0,0","0,0","0,0","0,0","17,4","43,7",-,"2090,7"
28,Goiana (Itapirema - IPA),abr/2014,"0,0","0,0","0,0","0,1","0,0","2,8",-,"0,0","0,4","1,9","0,1","0,6","0,8","7,1","1,1","0,0","0,4","0,0","0,4","0,0","0,0","8,7","0,8","0,0","0,0","0,0","0,0","0,0","11,1","65,5",-,"1568,2"
487,Goiana - PCD,abr/2014,"0,0","0,0","0,0","0,0","0,0","0,0","15,0","0,0","0,4","1,8","0,4","0,0","1,6","7,4","1,0","0,0",-,-,-,"0,0","0,0","9,0","1,0","0,0","0,0","0,0","0,0","0,0","3,8","68,0",-,"1481,4"
100,Igarassu,abr/2014,"0,1","0,0","0,0","1,8","5,9","0,2","97,9","0,0","0,0","16,3","0,0","5,6","13,9","6,7","3,9","0,0","0,0","0,0","0,0","2,0","0,0","24,3","1,0","0,0","0,0","0,0","0,0","5,0","4,5","43,5",-,"1824,3"
