Código,Posto,Mês/Ano,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Acumulado
294,Igarassu (Usina São José),jan/2011,"0,0","0,0","0,0","3,0","24,0","0,0","0,0","0,0","0,0","1,2","22,4","6,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,0","0,2","3,0","17,0","5,8","15,8","0,0","2,4","14,0","0,0","0,0","0,6","1917,6"
387,Ipojuca,jan/2011,"0,0","0,0","0,0","3,0","1,0","0,0","0,0","0,0","0,0","13,5","5,5","8,0","3,0","0,0","1,0","3,0","0,0","0,0","0,0","0,0","10,0","36,4","22,0","4,0","32,4","0,0","2,8","1,0","0,0","0,0","0,0","2800,8"
524,Itamaracá,jan/2011,"0,1","5,3","0,0","1,4","0,0","0,0","0,0","0,0","0,0","1,4","0,0","0,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,2","20,9","19,2","8,6","44,5","0,1","0,6","15,0","0,0","0,0","0,0","1882,6"
520,Itapissuma,jan/2011,"0,0","0,8","3,2","4,5","1,7","2,1","0,0","0,0","0,0","3,0","0,0","3,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","10,5","1,3","12,7","23,0","12,9","41,1","0,0","3,1","32,8","0,0","0,0","3,1","2583,4"
202,Jaboatão dos Guararapes,jan/2011,"0,0","0,0","0,0","9,9","3,4","2,7","0,2","0,0","0,0","0,7","0,0","0,1","0,0","0,0","1,8","0,2","0,0","0,0","0,0","0,1","41,3","25,4","23,7","10,6","44,8","0,1","1,1","3,8","0,0","0,0","3,2","2802,3"
268,Jaboatão dos Guararapes (Bar.Duas Unas),jan/2011,"0,0","0,0","0,0","10,0","6,0","0,0","0,0","0,0","0,0","3,0","36,0","17,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","20,0","26,0","22,0","25,0","10,0","8,0","0,0","7,0","0,0","12,0","2970,0"
199,Olinda,jan/2011,"0,0","0,4","0,0","3,9","12,2","0,8","0,4","0,0","0,0","1,3","0,0","7,1","0,1","0,0","1,2","0,0","0,0","0,0","0,0","0,0","0,0","60,1","45,2","33,2","44,5","0,3","0,4","18,1","2,1","0,6","0,2","2616,3"
551,Olinda (Academia Santa Gertrudes),jan/2011,"0,0","0,0","0,4","10,4","2,1","0,0","0,0","0,0","0,0","0,0","0,0","1,4","0,0","0,4","1,0","0,0","0,0","0,0","0,0","0,0","7,2","50,0","62,9","29,2","52,4","0,0","2,7","25,3","4,4","1,8","0,0","2510,0"
209,Olinda (Alto da Bondade),jan/2011,"0,0","0,5","0,0","3,5","10,6","0,0","1,0","0,0","0,0","6,0","0,8","7,6","0,4","0,3","1,4","0,0","0,0","0,0","0,0","0,4","5,5","29,4","40,7","16,6","36,7","0,5","4,2","26,0","3,0","0,2","0,8","2621,1"
451,Paulista,jan/2011,"0,0","0,0","1,1","9,6","2,6","0,0","1,0","0,0","0,0","0,0","0,0","15,6","0,0","0,0","2,3","0,0","0,0","0,0","0,0","0,0","9,9","28,1","34,7","33,1","21,9","0,0","5,4","31,8","0,0","0,0","4,1","2740,1"
265,Recife (Alto da Brasileira),jan/2011,"0,0","0,0","0,0","6,3","0,0","0,7","0,3","0,0","0,0","0,0","1,9","12,4","3,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","44,4","14,5","9,0","26,8","0,0","2,2","0,0","5,0","0,0","5,4","1793,0"
344,Recife (Lamepe/Itep),jan/2011,"0,0","0,0","1,5","31,2","0,6","3,0","0,0","0,0","0,0","2,0","2,8","0,6","0,0","0,0","1,5","0,0","0,0","0,0","0,0","0,0","21,3","25,0","10,0","8,0","15,0","0,0","2,5","8,6","0,4","0,0","8,8","3097,9"
378,Recife (Santo Amaro),jan/2011,"0,0","0,0","1,2","14,6","5,2","0,0","2,6","0,0","0,0","3,0","4,9","2,4","1,0","0,0","0,8","0,0","0,0","0,0","0,0","0,0","15,0","65,0","15,4","41,0","32,0","1,0","0,0","4,3","0,0","0,0","0,0","2474,8"
30,Recife (Várzea),jan/2011,"0,0","0,0","1,4","31,7","1,2","3,2","0,0","0,0","0,0","0,3","2,7","1,0","0,2","0,0","1,8","0,0","0,0","0,0","0,0","0,0","18,0","27,2","9,1","8,4","13,0","0,0","2,4","8,0","0,0","0,5","9,0","3221,1"
480,Recife - PCD,jan/2011,"0,0","0,0","0,0",-,-,-,"0,0","0,0","0,0",-,-,-,-,"0,0",-,-,-,-,"0,0",-,-,-,-,-,-,-,-,-,-,-,-,"2668,7"
267,São Lourenço da Mata (Tapacurá),jan/2011,"0,0","0,0","0,0","5,2","13,6","0,0","0,0","0,0","0,0","1,2","0,0","0,0","1,8","0,0","0,0","0,0","0,0","0,0","0,0","0,0","3,2","2,8","14,6","21,2","8,4","13,2","1,2","0,0","0,0","0,0","0,0","1771,6"
198,Abreu e Lima,fev/2011,"1,0","0,0","0,0","0,0","0,8","0,0","0,0","0,0","0,0","0,0","0,0","1,0","38,0","40,4","0,5","1,0","1,0","0,0","0,0","14,0","27,6","11,0",-,"0,0","0,0","0,0","0,0","15,5",-,-,-,"1816,8"
301,Cabo,fev/2011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"136,5"
490,Cabo (Barragem de Gurjaú),fev/2011,"0,0","4,0","1,5","0,0","0,0","0,0","2,5","0,0","0,0","0,0","0,0","0,0","46,0","35,5","4,5","0,2","0,0","0,3","3,3","55,2","35,0","21,0","4,5","0,0","0,0","0,2","6,0","10,7",-,-,-,"2725,9"
491,Cabo (Barragem de Suape),fev/2011,"0,0","2,6","0,4","0,0","2,2","0,0","0,0","0,0","0,0","0,0","0,0","4,0","16,8","27,0","0,0","0,0","0,0","0,0","0,0","7,2","72,7","21,0","0,0","0,0","0,0","1,6","1,2","7,8",-,-,-,"2451,3"
201,Camaragibe,fev/2011,"5,7","1,9","0,0","0,0","0,0","0,0","0,0","0,6","0,2","0,0","0,0","0,3","56,0","51,8","0,0","0,0","0,0","0,2","0,0","49,0","3,9","13,5","1,4","0,0","0,0","6,6","13,1","0,0",-,-,-,"2922,5"
28,Goiana (Itapirema - IPA),fev/2011,"9,8","0,0","0,0","0,2","0,0","0,4","0,8","1,4","0,0","0,0","0,0","0,0","42,2","26,4","0,5","2,5","5,2","1,0","0,0","18,8","76,2","35,2","0,0","0,0","0,2","2,2","4,6","24,0",-,-,-,"2663,7"
415,Goiana (Usina Maravilha),fev/2011,"1,6","0,8","0,0","6,0","0,0","0,0","0,0","0,4","0,0","0,0","0,0","0,0","2,4","40,8","3,8","0,0","0,0","0,0","0,0","22,0","10,7",-,"3,4","0,0","0,0",-,-,-,-,-,-,"2385,6"
487,Goiana - PCD,fev/2011,"8,8","0,0","0,0","0,0","1,3","0,0","0,0","1,3","0,8","0,0","0,0","0,0","38,0","29,8","0,3","2,5","5,0","0,5","0,5","56,3","22,8","32,0","0,0","0,3","0,0","0,3","0,0","24,8",-,-,-,"2651,8"
100,Igarassu,fev/2011,"0,0","0,0","3,3","0,0","0,2","2,0","1,0","0,0","0,0","0,0","0,0","0,4","37,2","57,0","0,0","0,3","1,3","3,1","0,3","3,3","48,1","11,4","16,0","3,3","0,2","0,0","10,2","0,0",-,-,-,"2318,8"
269,Igarassu (Bar.Catucá),fev/2011,"0,0","0,0","0,0","0,0","0,0","0,0","2,5","0,0","0,0","0,0","0,0","0,0","10,0","47,0","0,0","0,0","0,0","0,0","0,0","0,0","16,8","0,0","0,0","3,4","3,4","0,0","0,0","27,0",-,-,-,"1669,6"
294,Igarassu (Usina São José),fev/2011,"0,4","0,0","0,0","0,0","0,0","0,0","0,4","0,0","0,0","0,0","0,0","0,0","9,2","72,4","0,0","0,6","0,4","2,0","0,0","0,0","21,2","14,4","4,2","1,0","0,0","0,0","6,4","25,4",-,-,-,"1917,6"
387,Ipojuca,fev/2011,"0,0","0,0","0,0","0,0","0,0","10,0","0,0","0,0","0,0","0,0","0,0","2,6","18,2","27,0","0,0","0,0","11,0","0,0","6,0","21,0","43,0","14,0","3,0","0,0","0,0","8,4","1,2","0,0",-,-,-,"2800,8"
524,Itamaracá,fev/2011,-,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",-,-,-,"0,0","0,0","0,0","0,0",-,-,-,-,-,"0,0","0,0",-,-,-,-,-,-,"1882,6"
520,Itapissuma,fev/2011,"3,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,6","57,0","56,0","0,0","0,0","0,0","0,0","0,0","21,7","46,5","2,6","1,4","0,0","0,0","1,2","0,0","12,1",-,-,-,"2583,4"
202,Jaboatão dos Guararapes,fev/2011,"0,5","1,0","0,0","0,0","0,0","1,5","0,0","0,0","0,0","0,0","0,0","0,0","5,6","28,6","0,4","5,2","0,0","0,0","0,2","48,0","68,0","9,7","0,3","0,0","0,0","0,0","2,0","0,8",-,-,-,"2802,3"
268,Jaboatão dos Guararapes (Bar.Duas Unas),fev/2011,"3,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","15,0","75,0","0,0","0,0","0,0","8,0","6,0","41,0","29,0","12,0","0,0","0,0","0,0","15,0","0,0","0,0",-,-,-,"2970,0"
199,Olinda,fev/2011,"0,0","0,0","0,0","0,0","1,2","0,0","0,0","0,0","0,0","0,0","0,0","1,8","39,1","80,2","1,5","0,8","0,0","0,0","0,0","7,2","9,8","3,9","0,0","0,2","0,0","0,2","0,0","0,8",-,-,-,"2616,3"
551,Olinda (Academia Santa Gertrudes),fev/2011,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","3,5","104,5","0,1","0,4","0,0","0,0","0,0","7,9","10,0","0,0","0,0","0,0","0,0","0,0","0,0","5,8",-,-,-,"2510,0"
209,Olinda (Alto da Bondade),fev/2011,"0,0","0,0","0,0","0,0","0,6","0,0","0,3","0,0","0,0","0,0","0,0","0,3","45,0","90,3","0,4","4,6","0,0","0,0","0,0","29,2","13,5","9,6","0,1","0,0","1,2","1,8","0,0","1,0",-,-,-,"2621,1"
451,Paulista,fev/2011,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","15,4","35,1","0,0","2,5","0,0","0,0","0,0","0,0","25,8","7,8","0,0","0,0","0,0","0,0","0,0","11,9",-,-,-,"2740,1"
265,Recife (Alto da Brasileira),fev/2011,"0,0","0,0","0,0","0,0","1,6","0,0","0,5","0,5","0,0","0,0","0,0","0,0","3,0",-,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",-,-,-,"1793,0"
344,Recife (Lamepe/Itep),fev/2011,"7,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,2","97,4","49,0","0,0","2,9","0,0","0,0","0,0","65,0","20,0","10,0","2,0","0,0","0,0","8,0","14,0","25,0",-,-,-,"3097,9"
378,Recife (Santo Amaro),fev/2011,"0,0","0,0","0,0","0,0","2,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,2","79,5","0,0","0,0","0,0","0,0","0,0","43,2","18,0","3,8","2,0","0,0","0,0","0,0","0,0","0,0",-,-,-,"2474,8"
30,Recife (Várzea),fev/2011,"7,6","0,0","0,0","0,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","113,0","56,2","0,0","1,4","0,0","0,0","1,0","69,0","20,6","11,4","1,8","0,0","0,0","7,0","13,5","26,6",-,-,-,"3221,1"
480,Recife - PCD,fev/2011,-,-,"0,0",-,"0,0","0,0","0,0","0,0","0,0","0,0","0,0",-,-,-,"0,0",-,"0,0","0,0",-,-,-,-,"0,0","0,0","0,8","10,3","14,8","16,5",-,-,-,"2668,7"
267,São Lourenço da Mata (Tapacurá),fev/2011,"0,0","0,0","0,0","0,0","0,0","0,0","2,4","0,5","3,6","0,0","0,0","0,0","2,4","13,8","1,2","0,0","0,0","0,0","0,0","2,4","6,8","6,1","0,0","0,0","0,0","2,6","0,0","10,2",-,-,-,"1771,6"
198,Abreu e Lima,mar/2011,"0,0","0,0","0,0","0,0","3,2","0,0","0,0","2,3","0,0","0,0","2,5","1,0","0,0","0,0","2,0","0,0","0,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","12,6","4,5","2,5","5,0","2,0","0,0","0,0","1816,8"
301,Cabo,mar/2011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"136,5"
490,Cabo (Barragem de Gurjaú),mar/2011,"0,0","0,0","0,0","0,0","5,0","7,5","0,4","32,0","0,0","2,0","15,3","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","5,5","5,5","18,5","0,0","0,0","0,0","16,5","2725,9"
491,Cabo (Barragem de Suape),mar/2011,"0,0","0,0","0,0","0,0","0,0","2,8","0,0","5,2","2,4","5,6","4,4","6,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","3,0","13,0","3,2","0,0","2,4","13,0","2451,3"
201,Camaragibe,mar/2011,"0,0","0,0","0,0","0,0","0,4","29,3","0,0","8,4","0,0","11,1","7,9","0,0","0,0","0,0","3,2","2,8","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,3","8,4","5,3","0,0","0,0","0,0","18,4","2922,5"
28,Goiana (Itapirema - IPA),mar/2011,"0,2","0,0","0,0","10,0","0,4","0,0","0,2","5,8","8,0","1,2","0,0","0,0","0,0","0,2","16,6","3,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","41,8","2,0","7,6","2,8","0,2","0,0","2,0","2663,7"
415,Goiana (Usina Maravilha),mar/2011,"0,0","0,0","0,0","1,0","0,0","3,2","0,0","7,7","10,9","24,8","6,5","1,8","1,4","0,0","12,2","12,3","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","29,9","0,0","0,4","0,0","0,0","0,0","0,7","2385,6"
487,Goiana - PCD,mar/2011,"0,0","0,0","0,0","12,0","0,0","0,0","0,0","5,8","3,0","1,3","0,8","0,0","0,0","0,0","17,0","3,3","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","54,5","1,0","9,0","0,0","0,0","0,0","1,3","2651,8"
100,Igarassu,mar/2011,"0,0","0,0","0,0","0,0","0,4","0,0","0,0","0,4",-,-,"0,2","0,0","0,0","0,0","2,3","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","15,2","2,2","10,0","9,0","0,0","0,0","0,2","2318,8"
269,Igarassu (Bar.Catucá),mar/2011,"0,0","0,0","0,0","0,0","0,0","0,0","0,1","4,1","0,0","5,2","2,0","1,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,2","0,0","4,2","3,8","0,0","0,0","2,0","1669,6"
294,Igarassu (Usina São José),mar/2011,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,8","5,4","6,0","4,0","1,0","0,0","0,0","6,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","19,4","0,0","9,2","0,0","0,0","0,0","1,2","1917,6"
387,Ipojuca,mar/2011,"0,0","14,6","0,0","1,2","28,0","1,6","4,0","0,0","1,2","3,3","3,4","0,0","3,3","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","3,4","0,0","4,2","1,0","2,6","0,0","22,4","2800,8"
524,Itamaracá,mar/2011,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","10,7","0,0","0,0","0,0","0,0","0,0","0,9","0,0","0,0","0,0","1,3","0,0","0,0","8,6","0,0","0,0","5,5","1882,6"
520,Itapissuma,mar/2011,"0,0","0,0","0,0","0,0","0,5","4,5","0,0","0,0","7,1","2,1","0,5","10,0","0,0","0,0","13,9","0,0","0,0","0,0","0,0","0,0","1,9","0,0","0,0","1,4","2,3","0,0","1,4","5,3","0,0","0,0","3,9","2583,4"
202,Jaboatão dos Guararapes,mar/2011,"0,0","0,0","0,0","2,3","1,1","7,3","0,0","17,7","6,7","10,1","2,4","0,0","0,0","0,0","5,6","2,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,6","2,0","0,0","8,6","0,0","0,0","0,0","15,6","2802,3"
268,Jaboatão dos Guararapes (Bar.Duas Unas),mar/2011,"0,0","0,0","0,0","2,0","0,0","54,0","0,0","12,0","2,0","5,0","5,0","4,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","25,0","4,0","0,0","2,0","0,0","0,0","15,0","2970,0"
199,Olinda,mar/2011,"0,0","0,0","0,0","0,8","8,1","8,2","0,0","4,1","0,0","0,0","10,2","0,0","0,0","0,0","8,2","16,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,3","24,2","0,0","1,0","1,9","0,0","0,0","6,1","2616,3"
551,Olinda (Academia Santa Gertrudes),mar/2011,"0,0","0,0","0,0","1,7","11,0","0,0","1,6","2,9","0,0","0,0","3,9","0,0","0,0","0,0","10,0","6,3","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","14,1","0,2","0,3","0,5","0,2","0,0","1,5","2510,0"
209,Olinda (Alto da Bondade),mar/2011,"0,0","0,0","0,0","4,0","5,6","9,7","0,0","8,6","0,0","0,2","13,4","0,0","0,0","0,0","8,5","12,1","0,0","0,0","0,0","0,0","0,2","0,0","0,0","1,8","17,4","0,1","12,7","1,2","0,7","0,0","15,8","2621,1"
451,Paulista,mar/2011,"0,0","0,0","0,0","3,1","13,7","2,0","1,5","15,4","10,2","0,0","6,6","0,0","0,0","0,0","11,5","1,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","10,1","0,0","4,1","26,7","1,1","0,0","7,2","2740,1"
265,Recife (Alto da Brasileira),mar/2011,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1793,0"
344,Recife (Lamepe/Itep),mar/2011,"0,0","0,0","0,0","2,0","20,0","15,3","3,5","21,0","0,0","2,5","0,0","0,0","0,0","0,0","1,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","10,1","1,0","11,0","7,0","0,0","0,0","14,9","3097,9"
378,Recife (Santo Amaro),mar/2011,"0,0","0,0","0,0","0,0","8,3","3,0","0,0","15,3","0,0","0,0","3,2","0,0","0,0","0,0","2,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","3,8","0,0","4,0","0,0","0,0","0,0","1,5","2474,8"
30,Recife (Várzea),mar/2011,"0,0","0,6","0,0","2,0","25,5","12,8","4,7","22,8","0,0","3,2","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","15,4","1,4","10,8","6,4","0,0","0,5","15,0","3221,1"
480,Recife - PCD,mar/2011,"0,0","0,0","0,0","2,8","18,8","21,3","2,3","33,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","6,8","0,5","7,5","2,3","0,0","0,0","7,3","2668,7"
267,São Lourenço da Mata (Tapacurá),mar/2011,"0,0","0,0","0,0","7,4","9,6","30,2","0,0","2,4","9,2","0,0","11,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","4,6","0,0","0,0","14,2","1771,6"
198,Abreu e Lima,abr/2011,"0,0","0,0","0,0",-,-,"0,0","0,0",-,-,-,-,-,"5,3","0,0",-,-,-,-,-,-,-,-,-,-,"0,0",-,-,"0,0",-,-,-,"1816,8"
301,Cabo,abr/2011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"136,5"
490,Cabo (Barragem de Gurjaú),abr/2011,"0,0","2,5","0,0","15,5","3,0","0,0","0,0","0,0","47,5","10,5","13,0","55,0","20,0","8,0","35,5","2,3","0,0","37,5","37,5","2,5","54,5","2,0","10,7","6,8","12,0","3,2","0,0","0,0","0,0","59,0",-,"2725,9"
491,Cabo (Barragem de Suape),abr/2011,"2,8","0,0","0,0","18,4","7,4","6,2","0,0","38,6","0,0","22,6","20,8","39,4","9,8","0,6","14,6","8,4","0,0","24,2","24,2","7,6","62,4","1,6","16,2","9,8","2,6","10,8","0,0","0,0","7,2","86,2",-,"2451,3"
201,Camaragibe,abr/2011,"0,0","0,0","0,3","4,8","1,7","0,0","0,0","19,5","51,0","19,7","26,0","36,6","14,1","2,0","11,6","26,1","0,0","32,1","93,7","2,2","66,4","0,0","35,6","0,0","0,0","0,0","0,0","0,0","3,4","57,7",-,"2922,5"
28,Goiana (Itapirema - IPA),abr/2011,"0,0","2,8","0,0","17,0","6,6","0,0","0,0","26,0","66,0","1,8","34,0","34,6","36,6","0,2","2,2","0,0","20,2","30,2","71,8","1,8","3,5","0,2","0,0","14,0","0,4","21,5","3,4","0,0","4,0","49,0",-,"2663,7"
415,Goiana (Usina Maravilha),abr/2011,"0,0","0,4","0,0","3,4","8,0","0,0","0,0","17,8","52,0","14,9","28,3","10,6","35,6","0,4","0,6","0,0","2,2","12,4","55,2","4,2","6,0","1,0","0,0","11,4","0,0","11,2","0,2","0,0","1,6","1,2",-,"2385,6"
487,Goiana - PCD,abr/2011,"0,0","7,5","0,0","9,0","6,8","0,0","0,0","27,5","55,3","12,3","37,8","35,8","39,3","0,0","2,3","0,0","9,8","42,3","73,8","2,3","12,5","0,0","8,0","0,3","0,5","25,0","2,5","0,0","4,0","49,3",-,"2651,8"
100,Igarassu,abr/2011,"0,0","6,2","0,2","14,0","10,0","0,0","0,0","36,0",-,-,-,"3,0","22,0","0,6","4,8",-,"75,0","4,0","23,2","3,0","24,4","0,4","10,1","0,9","0,0","0,4","9,8","0,0","3,1","139,3",-,"2318,8"
269,Igarassu (Bar.Catucá),abr/2011,"0,0","1,8","0,0","8,0","12,0","0,0","0,0","13,4","15,0","18,0","10,2","34,0","27,5","0,3","9,4","0,0","0,0","62,0","28,0","2,2","15,6","4,0","5,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",-,"1669,6"
294,Igarassu (Usina São José),abr/2011,"0,0","1,2","0,0","5,6","17,4","0,0","0,0","20,0","16,0","4,4","3,2","17,4","20,0","1,2","7,2","0,0","0,6","62,8","11,2","2,2","10,8","0,0","4,4","12,0","0,4","0,0","0,0","0,0","1,2","4,8",-,"1917,6"
387,Ipojuca,abr/2011,"0,0","0,0","0,0","0,0","4,2","2,0","2,3","41,0","28,4","11,2","13,4","60,0","12,0","12,0","15,4","11,8","4,6","22,0","52,0","5,4","76,2","7,6","14,6","7,3","7,2","4,8","0,0","0,6","38,2","30,0",-,"2800,8"
524,Itamaracá,abr/2011,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","3,0","36,7","23,5","38,0","10,0","3,7","0,0","0,0","0,0","17,7","30,0","9,0","4,0","10,0","5,0","0,0","0,0","0,0","0,0","0,0","20,0","50,0",-,"1882,6"
520,Itapissuma,abr/2011,"0,0","10,1","0,0","4,1","8,3","0,0","0,0","62,3","29,5","17,8","37,5","27,5","10,9","2,7","3,3","0,0","0,0","42,3","23,1","7,2","24,5","0,0","7,0","0,0","0,0","11,1","0,0","0,0","4,9","78,7",-,"2583,4"
202,Jaboatão dos Guararapes,abr/2011,"4,6","0,1","0,0","3,6","0,5","0,0","0,0","37,2","45,9","33,6","59,2","54,3","15,2","3,6","27,6","0,2","0,0","60,0","128,9","0,2","122,6","30,7","18,8","0,9","5,7","5,8","0,2","0,2","4,2","94,5",-,"2802,3"
268,Jaboatão dos Guararapes (Bar.Duas Unas),abr/2011,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","20,0","40,0","20,0","23,0","22,0","50,0","6,0","18,0","0,0","0,0","68,0","87,0","5,0","47,0","14,0","22,0","5,0","2,0","0,0","0,0","0,0","13,0","18,0",-,"2970,0"
199,Olinda,abr/2011,"0,0","1,1","0,0","0,0","6,2","0,0","2,0","5,3","37,5","33,1","33,9","34,2","27,1","1,5","12,3","0,4","0,0","21,1","28,3","16,4","52,4","2,7","22,7","0,7","1,3","3,9","0,0","0,0","16,8","31,2",-,"2616,3"
