Código,Posto,Mês/Ano,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Acumulado
520,Itapissuma,jan/2012,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,2","5,3","0,0","14,3","17,3","0,0","0,5","3,8","0,0","0,0","0,0","11,6","70,1","17,7","57,9","56,8","32,1","0,0","0,0","2,3","0,0","0,0","0,0","0,0","1404,7"
202,Jaboatão dos Guararapes,jan/2012,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","3,9","8,6","0,0","0,0","2,0","0,9","2,0","3,0","0,0","11,7","0,0","0,0","2,9","35,9","38,2","55,7","12,9","2,1","0,1","3,0","0,0","0,0","0,0","5,7","1114,9"
268,Jaboatão dos Guararapes (Bar.Duas Unas),jan/2012,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","15,0","20,0","5,0","0,0","20,0","5,0","5,0","12,0","0,0","0,0","0,0","0,0","0,0","9,0","15,0","45,0","20,0","6,0","0,0","8,0","0,0","4,0","4,0","4,0","1609,6"
199,Olinda,jan/2012,"0,0","0,0","0,0","0,0","0,0","0,0",-,-,-,"0,0","0,0","1,6","0,0","1,3","3,9","0,0","0,0","0,0","0,0","26,3","34,1","43,1","86,2","32,5","3,9","0,0","11,1","0,0","0,0","0,0","17,5","1350,5"
551,Olinda (Academia Santa Gertrudes),jan/2012,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","4,8","7,3","0,0","0,0","2,1","0,3","0,5","4,3","0,0","0,0","0,6","0,0","13,4","40,2","36,7","65,5","15,5","0,0","0,0","1,5","0,0","0,0","0,0","2,5","1228,6"
209,Olinda (Alto da Bondade),jan/2012,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,6",-,"0,0","0,0","6,3","0,0","1,2","7,2","0,0","0,0","1,0","2,6","18,6","20,0","39,2","100,5","25,8","1,5","0,0","10,9","0,0","0,9","0,0","1,2","1455,4"
451,Paulista,jan/2012,"0,0","0,0","0,0","0,0","0,0","0,0","0,0",-,-,"0,0","0,0","9,9","0,0","0,9","11,9","0,0","0,0","0,4","0,3","58,3","31,1","29,1","58,5","31,7",-,"0,0","6,7","0,1","0,9","0,0","2,2","1432,8"
265,Recife (Alto da Brasileira),jan/2012,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","3,0","4,6","0,0","5,3","8,2","0,0","0,0","6,1","0,0","0,0","0,9","2,5","3,0","10,4","34,4","85,0","35,9","1,9","0,0","12,8","0,0","0,0","0,0","2,3","1481,7"
344,Recife (Lamepe/Itep),jan/2012,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,0","8,0","5,7","0,0","7,6","0,0","0,5","8,0","1,5","0,5","2,0","4,3","2,0","40,0","22,0","62,0","14,4","1,0","0,0","5,0","0,0","0,0","0,0","10,2","1574,0"
378,Recife (Santo Amaro),jan/2012,"0,0","0,0","0,0","0,0","0,0","0,0","2,1","0,0","3,7","2,0","0,0","6,6","0,0","10,5","0,0","0,0","0,0","0,0","4,5","8,1","22,6","83,7","7,0","0,0","0,0","0,0","7,5","0,0","0,0","0,0","10,2","1169,0"
30,Recife (Várzea),jan/2012,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,4","8,8","6,6","0,0","5,4","0,3","0,5","9,6","1,4","0,6","1,0","1,8","2,0","40,0","21,4","61,8","16,0","1,0","0,0","5,4","0,0","0,0","0,0","12,4","1611,8"
480,Recife - PCD,jan/2012,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,8","5,8","5,3","0,8","6,8","0,0","0,0","6,5","0,5","0,0","3,0","2,8","1,3","38,8","25,3","68,3","11,5","0,3","0,0","3,8","0,5","1,0","0,5","11,8","1356,1"
267,São Lourenço da Mata (Tapacurá),jan/2012,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,9","6,4","0,0","0,0","8,6","0,0","0,0","0,0","4,2","0,0","0,0","1,4","0,0","7,4","18,6","71,2","12,4","7,2","0,0","2,6","0,0","0,0","0,0","43,6","1035,7"
198,Abreu e Lima,fev/2012,"0,0","0,0","0,0","0,0","0,3","3,7","0,0","0,0","0,0","0,0",-,-,"0,0","0,0","5,5","0,6","28,0","58,6","35,6","3,5","1,1","3,3","0,0",-,"0,0","0,0","2,4","1,7","0,0",-,-,"1484,5"
301,Cabo,fev/2012,"0,0","0,0","0,1","0,1","0,0","0,0","0,1","0,2","0,2","0,6","0,4","0,1","0,1","0,1","12,5","0,0","2,2","39,8","19,6","2,7","0,4","2,8","0,0","0,2","0,2","0,0","3,1","0,0","0,0",-,-,"1212,1"
490,Cabo (Barragem de Gurjaú),fev/2012,"0,0","0,0","0,0","0,0","2,5","2,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","15,0","0,0","0,0","28,0",-,"2,2","1,5","11,0","0,0","0,0","0,0","0,0","4,0","0,0","0,0",-,-,"1421,4"
491,Cabo (Barragem de Suape),fev/2012,"0,0","0,0","2,0","0,0","0,0","0,0","0,0","0,0","0,2","0,0","0,0","0,0","1,8","0,0","5,0","0,0","2,4","33,4","37,8","0,4","5,8","0,0","0,0","0,0","0,0","0,0","1,4","0,0","1,2",-,-,"1315,9"
603,Cabo (Pirapama),fev/2012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"988,9"
201,Camaragibe,fev/2012,"3,2","0,0","0,0","0,0","0,8","9,5","0,5","0,0","0,0","0,2","0,0","0,0","0,0","0,6","1,2","0,0","6,3","40,5","58,5","3,1","0,5","3,1","0,3","0,8","0,0","0,0","6,4","0,3","0,0",-,-,"1611,0"
28,Goiana (Itapirema - IPA),fev/2012,"0,0","0,1","1,1","0,0","0,0","1,4","0,2","0,0","0,0","0,0","0,0","0,2","0,3","0,6","4,8","0,1","17,2","73,1","57,5","1,1","0,8","0,1","0,3","0,0","0,0","0,0","4,4","0,7","1,1",-,-,"1438,4"
415,Goiana (Usina Maravilha),fev/2012,"0,0","0,0","2,2","0,6","0,0","0,9","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",-,"0,0",-,-,-,-,-,-,"0,0","0,0","0,0","0,0","0,0","0,0","0,0",-,-,"194,9"
487,Goiana - PCD,fev/2012,"0,0","0,0","0,0","0,0","0,0","0,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","3,8","0,0","12,8","74,3","54,3","0,3","0,3","0,0","0,0","0,0","0,0","0,0","3,3","0,8","0,0",-,-,"1438,6"
100,Igarassu,fev/2012,"0,0","0,0","0,0","0,0","0,0","3,1","0,0","0,0","0,0","0,0",-,-,"0,1","0,0","0,5","0,0","7,2","3,2","26,0","1,6","0,3","2,0","0,5",-,"0,0","0,0","0,6","0,0","0,0",-,-,"1251,7"
269,Igarassu (Bar.Catucá),fev/2012,"0,0","0,0","0,0","0,0","0,0","0,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","5,2","70,2","20,2","8,0","0,0","3,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0",-,-,"993,4"
294,Igarassu (Usina São José),fev/2012,"0,0","0,0","0,0","0,0","0,0","4,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","4,6","0,0","12,5","31,0","42,0","2,0","0,0","2,8","0,0","0,0","1,0","0,0","1,4","0,0","0,0",-,-,"1320,5"
387,Ipojuca,fev/2012,"0,0","0,0","5,2","6,4","0,0","3,4","0,0","0,0","1,0","0,0","0,0","0,0","1,0","0,0","4,0","1,8","3,6","38,5","68,2","7,0","8,4","3,8","0,0","4,2","0,0","0,0","0,0","0,6","0,0",-,-,"1467,5"
524,Itamaracá,fev/2012,"0,0","0,0","0,0","0,0","0,0","0,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","4,4","0,0","38,0","46,9","0,0","0,0","5,1","0,0","0,0","0,0","0,0","0,0","4,0","0,2","0,0",-,-,"1197,1"
520,Itapissuma,fev/2012,"0,0","0,0","0,0","0,0","0,0","1,9","0,8","0,0","0,0","0,0","0,0","0,0","1,0","0,0","4,8","1,4","9,4","50,9","9,5","5,7","0,6","3,5","0,0","0,0","0,0","0,0","1,3","0,0","1,6",-,-,"1404,7"
202,Jaboatão dos Guararapes,fev/2012,"0,0","0,0","0,2","0,2","2,3","1,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,8","2,3","0,0","0,8","85,1","34,2","0,0","0,0","3,8","0,0","0,0","0,0","0,0","0,8","0,2","0,0",-,-,"1114,9"
268,Jaboatão dos Guararapes (Bar.Duas Unas),fev/2012,"0,0","0,0","0,0","0,0","0,0","0,0",-,"2,0","0,0","0,0","0,0","0,0","0,0","0,0","3,0","0,0","0,0","75,0","75,0","2,0","5,0","20,0","0,0","0,0","0,0","0,0","0,0","4,0","0,0",-,-,"1609,6"
199,Olinda,fev/2012,"0,0","0,0","0,0","0,0","0,1","6,5","0,0","1,2","0,0","0,0","0,0","0,0","0,0","0,0","5,4","0,0","0,2","82,1","42,6","2,1","0,0","9,3","0,0","0,0","0,0","0,0","16,2","0,3","0,0",-,-,"1350,5"
551,Olinda (Academia Santa Gertrudes),fev/2012,"0,0","0,0","0,4","0,0","0,0","3,9","0,0","1,5","0,0","0,0","0,0","0,0","0,2","0,0","5,6","0,0","6,7","60,7","24,7","3,1","0,1","9,7","0,0","0,0","0,0","0,0","4,8","0,1","0,0",-,-,"1228,6"
209,Olinda (Alto da Bondade),fev/2012,"0,0","0,0","0,2","0,0","0,5","3,8","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","10,3","0,0","5,0","70,3","34,4","0,3","0,5","11,5","0,0","0,0","0,0","0,0","2,6","0,0","0,0",-,-,"1455,4"
451,Paulista,fev/2012,"0,7","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,5","5,1","0,9","15,4","86,5","15,8","2,8","2,8","4,5","0,0","0,0","0,0","0,0","3,9","2,7","0,0",-,-,"1432,8"
265,Recife (Alto da Brasileira),fev/2012,"0,0","0,0","0,8","0,0","0,7","0,7","1,5","0,8","0,0","0,0","0,0","0,8","0,0","0,0","3,5","1,6","0,8","45,8","50,2",-,"0,3","0,8","0,0","0,0","0,5","0,0","0,0","0,8","0,9",-,-,"1481,7"
344,Recife (Lamepe/Itep),fev/2012,"0,0","0,0","0,0","0,0","2,0","4,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","12,0","95,0","31,0","5,0","3,1","6,5","0,0","21,0","1,5","0,0","3,1","0,0","0,0",-,-,"1574,0"
378,Recife (Santo Amaro),fev/2012,"0,0","0,0","0,0","0,0","5,9","0,0","0,0","0,0","0,0","0,0","0,0","0,4","1,2","0,0","0,0","0,0","6,9","47,1","0,0","0,0","7,3","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",-,-,"1169,0"
30,Recife (Várzea),fev/2012,"0,0","0,0","0,0","0,0","2,3","4,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","13,4","96,0","32,6","4,7","2,4","7,0","0,2","22,0","1,6","0,0","2,8","0,0","0,0",-,-,"1611,8"
480,Recife - PCD,fev/2012,"0,0","0,0","0,3","0,0","0,0","4,8","0,0","0,3","0,0","0,0","0,0","0,0","0,0","0,0","1,8","0,0","15,8","81,3","31,0","3,8","0,8","8,8","0,0","0,5","1,3","0,0","7,0","0,8","0,0",-,-,"1356,1"
267,São Lourenço da Mata (Tapacurá),fev/2012,"0,0","0,0","0,0","0,0","0,0","3,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","3,4","0,0","0,0","43,2","63,6","7,4","4,2","3,6","0,0","0,0","2,4","0,0","0,0","0,0","0,0",-,-,"1035,7"
198,Abreu e Lima,mar/2012,"0,0","5,0","0,0","0,0","1,7","0,0","0,0","0,7","0,0","0,0","19,9","8,0","19,0","28,9","0,0","0,0","0,0","0,0","0,0","0,7","0,0","0,0","0,0","0,0","15,5","2,8","0,0","0,1","0,3","0,8","0,0","1484,5"
301,Cabo,mar/2012,"0,4","0,0","0,0","0,0","0,6","0,1","0,0","0,0","0,1","0,0","28,7","2,8","0,1","0,0","0,0","0,0","0,0","1,6","0,0","0,0","0,0","0,0","2,0","0,0","10,5","1,2","0,0","0,0","26,5","1,0","1,8","1212,1"
490,Cabo (Barragem de Gurjaú),mar/2012,"3,5","0,0","0,0","0,0","0,0","0,0","0,0","1,7","0,0","0,0","33,5","2,7","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","8,7","1,7","0,0","0,0","6,0","32,2","0,0","1421,4"
491,Cabo (Barragem de Suape),mar/2012,"0,0","3,8","0,0","0,0","1,0","0,0","1,0","4,8","0,0","0,0","15,8","7,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,4","0,0","0,0","0,0","12,8","0,0","0,0","1315,9"
603,Cabo (Pirapama),mar/2012,"0,0","0,7","0,0","0,0","1,2","1,4","0,0","1,5","0,0","0,6","11,6","12,5","0,8","0,0","0,0","0,9","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","7,8","6,5","0,0","0,0","5,4","8,1","0,0","988,9"
201,Camaragibe,mar/2012,"0,0","2,9","0,0","0,0","2,6","0,0","0,6","0,5","0,0","1,4","22,4","11,5","0,3","0,0","0,0","0,0","0,0","1,0","0,0","0,2","0,0","0,0","0,0","0,3","45,9","2,5","0,0","0,0","1,4","6,7","5,5","1611,0"
28,Goiana (Itapirema - IPA),mar/2012,"0,0","3,0","0,0","0,1","0,0","0,0","0,1","0,8","0,0","0,0","18,7","10,8","11,8","0,0","1,5","0,0","0,0","8,0","1,9","0,0","0,0","0,1","0,0","11,0","0,0","0,0","0,0","0,0","0,2","10,1","2,0","1438,4"
415,Goiana (Usina Maravilha),mar/2012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"194,9"
487,Goiana - PCD,mar/2012,"0,0","2,3","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","16,0","13,3","12,3","0,0","1,8","0,0","0,0","0,5","0,0","1,8","0,0","0,0","0,0","11,8","0,0","0,0","0,0","0,0","0,0","10,8","1,8","1438,6"
100,Igarassu,mar/2012,"0,0","0,3","0,0","0,0","0,2",-,-,"0,0","0,0",-,-,-,"16,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",-,"0,0","0,0","19,5","0,0","0,0","0,0","8,2","0,0","10,5","1251,7"
269,Igarassu (Bar.Catucá),mar/2012,"0,0","0,2","0,0","0,0","0,1","0,0","0,0","0,0","0,0","0,0","5,8","1,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","7,6","1,0","0,0","0,0","14,2","0,0","0,0","993,4"
294,Igarassu (Usina São José),mar/2012,"0,0","3,0","0,0","0,0","5,0","0,0","0,0","0,0","0,0","0,0","12,5","3,0","2,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","16,8","1,2","0,0","0,0","23,0","6,0","0,0","1320,5"
387,Ipojuca,mar/2012,"0,0","3,8","0,0","0,0","4,8","2,0","1,0","2,0","0,0","6,5","20,2","7,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","8,0","0,0","0,0","0,0",-,-,-,"1467,5"
524,Itamaracá,mar/2012,"0,0","0,4","0,0","0,0","0,3","0,0","0,0","0,2","0,0","0,0","10,3","30,5","17,1","0,0","1,7","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","4,3","0,0","0,0","1,4","0,0","0,0","1197,1"
520,Itapissuma,mar/2012,"0,0","2,1","0,0","0,0","0,4","0,0","0,0","2,1","0,0","0,0","19,2","9,8","12,1","0,0","1,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,9","4,4","0,0","0,0","1404,7"
202,Jaboatão dos Guararapes,mar/2012,"0,0","0,3","0,0","0,0","0,0","0,2","0,0","0,0","1,9","0,0","0,3","9,9","9,2","0,2","0,0","0,0","0,0","0,0","0,0","1,3","0,2","0,0","0,0","0,0","22,7","0,0","0,0","0,0","1,8","7,0","0,0","1114,9"
268,Jaboatão dos Guararapes (Bar.Duas Unas),mar/2012,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","4,0","0,0","15,0","15,0","0,0","3,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","8,0","7,0","3,0","1609,6"
199,Olinda,mar/2012,"0,0","3,1","0,0","0,0","0,0","0,2","0,0","0,0","0,0","0,0","21,8","3,2","18,2","0,0","0,0","0,0","0,0","0,6","0,0","0,0","0,0","0,0","0,0","0,0","20,3","0,0","0,0","0,0","0,0","1,3","0,0","1350,5"
551,Olinda (Academia Santa Gertrudes),mar/2012,"0,3","1,0","0,0","0,0","0,0","0,2","0,0","0,1","0,0","0,0","24,7","2,0","10,9","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,9","27,6","0,0","0,0","0,0","0,0","0,1","0,3","1228,6"
209,Olinda (Alto da Bondade),mar/2012,"0,0","1,4","0,0","0,0","0,0","2,6","0,0","0,4","0,0","0,0","26,3","19,9","9,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,3","38,5","0,3","0,0","0,3","5,9","12,2","2,5","1455,4"
451,Paulista,mar/2012,"0,0","2,3","0,0","0,0","2,3","0,0","0,0","0,0","0,0","0,0","20,1","5,1","32,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","7,6","0,0","2,4","1432,8"
265,Recife (Alto da Brasileira),mar/2012,"0,9","0,9","0,0","0,0","0,0","0,0","0,0","0,8","0,0","0,1","23,9","8,0","0,8","0,0","0,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","44,5","0,0","1,1","0,0","0,0","6,7","0,0","1481,7"
344,Recife (Lamepe/Itep),mar/2012,"0,0","1,0","0,0","0,0","2,5","0,1","1,4","0,0","0,0","1,5","22,0","6,8","0,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","82,5","0,0","2,7","0,0","4,6","5,8","1,2","1574,0"
378,Recife (Santo Amaro),mar/2012,"0,0","0,0","0,0","0,0","3,8","0,0","0,0","0,0","0,0","4,0","23,4","0,0","12,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","21,2","0,0","0,0","0,0","0,4","0,0","0,0","1169,0"
30,Recife (Várzea),mar/2012,"0,0","1,8","0,0","0,0","1,8","0,2","1,0","0,6","0,0","2,6","24,0","7,6","1,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,8","85,8","0,0","0,0","0,0","7,6","2,6","1,4","1611,8"
480,Recife - PCD,mar/2012,"0,0","0,0","0,0","0,0","1,3","0,0","0,0","0,0","0,0","0,8","23,5","11,3","1,5","0,0","0,0","0,0","0,0","0,5","0,0","0,0","0,0","0,0","0,0","0,5","72,5","0,0","0,0","0,3","1,3","2,5","0,3","1356,1"
267,São Lourenço da Mata (Tapacurá),mar/2012,"0,0","0,0","0,0","0,0","0,0","9,0","0,0","0,0","1,6","1,2","6,8","18,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","42,8","0,0","0,0","0,0","0,0","0,0","2,4","1035,7"
198,Abreu e Lima,abr/2012,"1,7","0,0","0,0","11,8","6,0","1,4","0,0","0,0","0,0","19,5","1,7","0,0","0,0","0,0","0,0","0,0","5,3","0,0","0,0","1,4","1,2","0,0","0,0","0,0","0,9","0,6","0,0","0,0","1,5","0,0",-,"1484,5"
301,Cabo,abr/2012,"0,0","0,0","0,6","14,4","12,5","0,0","0,0","0,0","1,3","4,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","11,9","2,9","0,0","0,0","0,0","0,0","11,5","0,0","0,0","0,0","0,0",-,"1212,1"
490,Cabo (Barragem de Gurjaú),abr/2012,"0,0","0,0","1,7","29,5","9,5","0,8","0,8","0,8","0,0","7,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","8,7","4,5","0,0","0,0","0,0","0,0","27,0","0,0","0,0","0,0","0,0",-,"1421,4"
491,Cabo (Barragem de Suape),abr/2012,"0,0","0,0","12,0","12,1","8,6","0,0","0,0","0,0","0,6","11,8","0,0","0,0","0,0","0,0","0,0","0,8","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","4,0","0,0",-,"1315,9"
603,Cabo (Pirapama),abr/2012,"0,0","0,0","4,2","20,5","13,1","0,0","0,0","0,0","0,0","4,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","8,3","0,7","0,0","0,0","0,0","0,0","1,5","0,0","0,0","2,9","0,0",-,"988,9"
201,Camaragibe,abr/2012,"0,0","0,1","0,8","27,9","5,4","0,0","0,0","0,0","2,2","11,2","4,3","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","3,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",-,"1611,0"
28,Goiana (Itapirema - IPA),abr/2012,"0,0","0,5","3,4","2,2","2,2","0,0","0,0","0,9","2,2","1,2","0,0","0,0","0,0","0,0","0,0","0,0","0,1","0,0","0,0","0,5","0,0","0,0","0,2","0,0","0,2","0,7","0,0","0,0","0,2","0,0",-,"1438,4"
415,Goiana (Usina Maravilha),abr/2012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"194,9"
487,Goiana - PCD,abr/2012,"0,0","0,8","3,5","2,3","0,0","2,0","0,0","0,8","2,3","1,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,3","0,0","0,3","0,0","0,0","0,0","0,8","0,0","0,0","0,0","0,0",-,"1438,6"
100,Igarassu,abr/2012,"0,0","0,0","0,0","0,0","0,0","3,7","0,0","0,0","0,0","4,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1","0,0","0,0","0,0",-,"1251,7"
269,Igarassu (Bar.Catucá),abr/2012,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0",-,"993,4"
294,Igarassu (Usina São José),abr/2012,"0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","15,0","1,5","0,0","0,0","0,0","0,0","0,0","0,4","0,0","0,0","2,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",-,"1320,5"
387,Ipojuca,abr/2012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1467,5"
524,Itamaracá,abr/2012,"0,0","0,2","5,1","2,1","1,7","0,0","0,0","0,0","3,1","0,5","0,0","0,0","0,0","0,0","0,0","0,4","0,0","0,0","0,0","1,1","0,0","0,0","0,0","0,0","0,0","6,9","0,0","0,0","0,0","0,0",-,"1197,1"
